user_index,recommended_products,recommend_top_items,reviewerID,asinID,title,reviewText,overall,imUrl
0,"<PandasArray>
['B00H8MDKBE', 'B007R1BN56', 'B006FS0NR6', 'B00BEW8GKY', 'B00INTTDQC',
 'B00C3HTNFG', 'B00FF8DD60', 'B00HPZPID2', 'B005KSISTM', 'B005AP3B8S']
Length: 10, dtype: object","['Arm &amp; Hammer Clump &amp; Seal Clumping Lit...', 'Petstages Dogwood Stick Large', 'Purina Beneful IncrediBites Dog Food', 'Purina Pro Plan Sport', 'Milk-Bone Brushing Chews Daily Dental Treats -...', 'Iams ProActive Health Adult Weight Control Pre...', ""Milo's Kitchen Steak Grillers Beef Recipe with..."", ""Hill's Ideal Balance Large Breed Natural Chick..."", 'Purina Beneful Healthy Fiesta Dog Food', 'KONG Cozie Medium Dog Toy']",A11OTLEDSW8ZXD,B001KUUNHE,"Natural Value Red Meat Tuna in Jelly Topped with Albacore Cat Food, 5.5 Ounce Cans (Pack of 24)","This product has no fishy smell when you open the can.  The fish is in a gelatinous mold that plops out.  Two cats will hungrily feast on this for a meal, and any dogs will lick up the leftovers.  The cats had solid poops and no vomiting.  While this is expensive, it's worth it when it's on sale for under twenty bucks.",5.0,http://ecx.images-amazon.com/images/I/51R5LRRWeEL._SX300_.jpg
0,"<PandasArray>
['B00H8MDKBE', 'B007R1BN56', 'B006FS0NR6', 'B00BEW8GKY', 'B00INTTDQC',
 'B00C3HTNFG', 'B00FF8DD60', 'B00HPZPID2', 'B005KSISTM', 'B005AP3B8S']
Length: 10, dtype: object","['Arm &amp; Hammer Clump &amp; Seal Clumping Lit...', 'Petstages Dogwood Stick Large', 'Purina Beneful IncrediBites Dog Food', 'Purina Pro Plan Sport', 'Milk-Bone Brushing Chews Daily Dental Treats -...', 'Iams ProActive Health Adult Weight Control Pre...', ""Milo's Kitchen Steak Grillers Beef Recipe with..."", ""Hill's Ideal Balance Large Breed Natural Chick..."", 'Purina Beneful Healthy Fiesta Dog Food', 'KONG Cozie Medium Dog Toy']",A11OTLEDSW8ZXD,B002U4MVF6,Indipets Heavy Duty Stainless Steel Pail,I bought this pail for a cat I keep in a separate room because he doesn't get along well with other cats.  He can't knock this thing over and the handle makes it convenient to carry the pail when I pick it up to wash and refill.  I have had no issues with rust or leaks with this pail.,5.0,http://ecx.images-amazon.com/images/I/41Q51rb7bVL._SX300_.jpg
0,"<PandasArray>
['B00H8MDKBE', 'B007R1BN56', 'B006FS0NR6', 'B00BEW8GKY', 'B00INTTDQC',
 'B00C3HTNFG', 'B00FF8DD60', 'B00HPZPID2', 'B005KSISTM', 'B005AP3B8S']
Length: 10, dtype: object","['Arm &amp; Hammer Clump &amp; Seal Clumping Lit...', 'Petstages Dogwood Stick Large', 'Purina Beneful IncrediBites Dog Food', 'Purina Pro Plan Sport', 'Milk-Bone Brushing Chews Daily Dental Treats -...', 'Iams ProActive Health Adult Weight Control Pre...', ""Milo's Kitchen Steak Grillers Beef Recipe with..."", ""Hill's Ideal Balance Large Breed Natural Chick..."", 'Purina Beneful Healthy Fiesta Dog Food', 'KONG Cozie Medium Dog Toy']",A11OTLEDSW8ZXD,B003YIXC64,K&amp;H Lazy Kup Pet Bed,"This bed is large enough for overweight cats, Chihuahuas, dachshunds and other small dogs.  They can curl up in it with plenty of space.  The walls are tall enough to provide some security, too. The bed is machine washable and retains its shape.  It's soft and comfortable and that's what the cats like.",5.0,http://ecx.images-amazon.com/images/I/41i5T79hk%2BL._SY300_.jpg
0,"<PandasArray>
['B00H8MDKBE', 'B007R1BN56', 'B006FS0NR6', 'B00BEW8GKY', 'B00INTTDQC',
 'B00C3HTNFG', 'B00FF8DD60', 'B00HPZPID2', 'B005KSISTM', 'B005AP3B8S']
Length: 10, dtype: object","['Arm &amp; Hammer Clump &amp; Seal Clumping Lit...', 'Petstages Dogwood Stick Large', 'Purina Beneful IncrediBites Dog Food', 'Purina Pro Plan Sport', 'Milk-Bone Brushing Chews Daily Dental Treats -...', 'Iams ProActive Health Adult Weight Control Pre...', ""Milo's Kitchen Steak Grillers Beef Recipe with..."", ""Hill's Ideal Balance Large Breed Natural Chick..."", 'Purina Beneful Healthy Fiesta Dog Food', 'KONG Cozie Medium Dog Toy']",A11OTLEDSW8ZXD,B00CQRXESA,"Nature's Variety Pride by Instinct 12-Pack Trickster's Tuna Recipe for Cats, 5.5-Ounce Cans","I got my sample today and couldn't wait to try this out.  I'm always in need of good cat food.  I opened a can three ways and all three cats ate this one up.  There is no strong odor from this food.  No fake food colorings.  It's heavy on gravy, so cats with dental issues can eat this with little trouble.  Here are the ingredients, taken from the company's website:Fish Broth, Tuna, Pork, Pork Liver, Peas, Egg Whites, Spinach, Chicken Eggs, Ground Flaxseed, Carrots,Montmorillonite Clay, Natural Flavor, Sodium Phosphate, Calcium Carbonate, Salt, Tricalcium Phosphate,Dried Kelp, Potassium Chloride, Minerals (Zinc Proteinate, Iron Proteinate, Copper Proteinate, Manganese Proteinate,Sodium Selenite, Cobalt Proteinate, Potassium Iodide), Vitamins (Vitamin E Supplement, Thiamine Mononitrate,Niacin Supplement, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement,Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Taurine, Guar Gum, L-Ascorbyl-2-Polyphosphate,Choline Chloride, Cassia Gum, Xanthan Guam, Artichokes, Cranberries, Pumpkin, Tomato, Blueberries, Broccoli,Cabbage, Kale",4.0,http://ecx.images-amazon.com/images/I/41NjkYpmHYL._SX300_.jpg
0,"<PandasArray>
['B00H8MDKBE', 'B007R1BN56', 'B006FS0NR6', 'B00BEW8GKY', 'B00INTTDQC',
 'B00C3HTNFG', 'B00FF8DD60', 'B00HPZPID2', 'B005KSISTM', 'B005AP3B8S']
Length: 10, dtype: object","['Arm &amp; Hammer Clump &amp; Seal Clumping Lit...', 'Petstages Dogwood Stick Large', 'Purina Beneful IncrediBites Dog Food', 'Purina Pro Plan Sport', 'Milk-Bone Brushing Chews Daily Dental Treats -...', 'Iams ProActive Health Adult Weight Control Pre...', ""Milo's Kitchen Steak Grillers Beef Recipe with..."", ""Hill's Ideal Balance Large Breed Natural Chick..."", 'Purina Beneful Healthy Fiesta Dog Food', 'KONG Cozie Medium Dog Toy']",A11OTLEDSW8ZXD,B00E7M1OBG,"Bio Spot Active Care Stress Management Chewable Tablets for Dogs, 30 Count","I have a restless dog that easily stresses out, but I blame that on her epilepsy.  For that only phenobarbital works, but the dosage depends on her weight.  Too much can damage the liver.  When things upset her, I try to remove her from the stressful environment so that she can calm down.Perhaps because of my dog's clinical disposition, these herbal pills do not help much.  Because of the seven-day advance intake of these pills, it's even harder to work with unless a major stressful event is planned, such as car or travel or a move to a new location.  At least the dog ate this with little fight.",3.0,http://ecx.images-amazon.com/images/I/411uUjMLmFL._SY300_.jpg
0,"<PandasArray>
['B00H8MDKBE', 'B007R1BN56', 'B006FS0NR6', 'B00BEW8GKY', 'B00INTTDQC',
 'B00C3HTNFG', 'B00FF8DD60', 'B00HPZPID2', 'B005KSISTM', 'B005AP3B8S']
Length: 10, dtype: object","['Arm &amp; Hammer Clump &amp; Seal Clumping Lit...', 'Petstages Dogwood Stick Large', 'Purina Beneful IncrediBites Dog Food', 'Purina Pro Plan Sport', 'Milk-Bone Brushing Chews Daily Dental Treats -...', 'Iams ProActive Health Adult Weight Control Pre...', ""Milo's Kitchen Steak Grillers Beef Recipe with..."", ""Hill's Ideal Balance Large Breed Natural Chick..."", 'Purina Beneful Healthy Fiesta Dog Food', 'KONG Cozie Medium Dog Toy']",A11OTLEDSW8ZXD,B00E7M1ORU,"Bio Spot Active Care Anti Shedding Supplement Tablets, 60 Count","I have an aging Australian shepherd mix who sheds a lot.  It's part of the double coat this breed has.  While my dog did enjoy these tablets, I didn't see a difference.  His fur was still a bit on the greasy side and he continued to shed after the tablets were gone. Shedding is a part of being an Aussie shepherd, and something that will never go away in this breed.  So, while I saw no results, I do feel these tablets are a good source of nutritional supplements.",3.0,http://ecx.images-amazon.com/images/I/41cXwhrZ7HL._SY300_.jpg
0,"<PandasArray>
['B00H8MDKBE', 'B007R1BN56', 'B006FS0NR6', 'B00BEW8GKY', 'B00INTTDQC',
 'B00C3HTNFG', 'B00FF8DD60', 'B00HPZPID2', 'B005KSISTM', 'B005AP3B8S']
Length: 10, dtype: object","['Arm &amp; Hammer Clump &amp; Seal Clumping Lit...', 'Petstages Dogwood Stick Large', 'Purina Beneful IncrediBites Dog Food', 'Purina Pro Plan Sport', 'Milk-Bone Brushing Chews Daily Dental Treats -...', 'Iams ProActive Health Adult Weight Control Pre...', ""Milo's Kitchen Steak Grillers Beef Recipe with..."", ""Hill's Ideal Balance Large Breed Natural Chick..."", 'Purina Beneful Healthy Fiesta Dog Food', 'KONG Cozie Medium Dog Toy']",A11OTLEDSW8ZXD,B008J13J96,NoviPet Omega 3 and 6 Supplement for Dogs,"I have now tried at least four different NoviPet Products.  All my dogs like them.  My repeated concern is the high price for these; you don't get much for what you pay for.  But these treats, which should be kept in a cool, dark place, were a big hit with my dogs.  Unfortunately, because how much you give you dog depends on the dog's body weight,  you have to give at least two tablets per serving to an adult German Shepherd Dog, making these rather pricy. For one GSD this packet would last two weeks.  There are other options!  However, in the end I'm giving this product five stars as the product does seem to give the dogs extra energy and a shinier coat.  These treats are also great for using with medication.",5.0,http://ecx.images-amazon.com/images/I/41ZKc5vspML._SY300_.jpg
0,"<PandasArray>
['B00H8MDKBE', 'B007R1BN56', 'B006FS0NR6', 'B00BEW8GKY', 'B00INTTDQC',
 'B00C3HTNFG', 'B00FF8DD60', 'B00HPZPID2', 'B005KSISTM', 'B005AP3B8S']
Length: 10, dtype: object","['Arm &amp; Hammer Clump &amp; Seal Clumping Lit...', 'Petstages Dogwood Stick Large', 'Purina Beneful IncrediBites Dog Food', 'Purina Pro Plan Sport', 'Milk-Bone Brushing Chews Daily Dental Treats -...', 'Iams ProActive Health Adult Weight Control Pre...', ""Milo's Kitchen Steak Grillers Beef Recipe with..."", ""Hill's Ideal Balance Large Breed Natural Chick..."", 'Purina Beneful Healthy Fiesta Dog Food', 'KONG Cozie Medium Dog Toy']",A11OTLEDSW8ZXD,B008J13J9Q,NoviPet Joint Support Chewable Tablets for Pets,"I have a six-year-old GSD with light hip dysplasia and an 11-year-old dog with severe arthritis.  Both need glucosamine/chondroitin with MSM.  When taken regularly for 4-6 weeks and then continued on a maintenance level, daily supplements are beneficial to the dog.This stuff, while tasty to both dogs, however, is expensive.  Even for one dog, four tablets a day is just a week's supply. That is not enough to get started to see results.  There are other products such as Dasuquin with MSM, that are very effective (and highly-rated) and more affordable.While this product is fine for a dog on a maintenance level, pet owners of large dogs may want to consider other products such as Dasuquin.  Ultimately the decision will be based on the dog, as my dogs find the taste of this product to be very good.This product is made in Israel.",3.0,http://ecx.images-amazon.com/images/I/41gcKvMQuxL._SY300_.jpg
0,"<PandasArray>
['B00H8MDKBE', 'B007R1BN56', 'B006FS0NR6', 'B00BEW8GKY', 'B00INTTDQC',
 'B00C3HTNFG', 'B00FF8DD60', 'B00HPZPID2', 'B005KSISTM', 'B005AP3B8S']
Length: 10, dtype: object","['Arm &amp; Hammer Clump &amp; Seal Clumping Lit...', 'Petstages Dogwood Stick Large', 'Purina Beneful IncrediBites Dog Food', 'Purina Pro Plan Sport', 'Milk-Bone Brushing Chews Daily Dental Treats -...', 'Iams ProActive Health Adult Weight Control Pre...', ""Milo's Kitchen Steak Grillers Beef Recipe with..."", ""Hill's Ideal Balance Large Breed Natural Chick..."", 'Purina Beneful Healthy Fiesta Dog Food', 'KONG Cozie Medium Dog Toy']",A11OTLEDSW8ZXD,B008J13J9G,NoviPet Multi Vitamin Chews for Dogs,"I have five dogs and all five liked this treat.  It's a little sticky coming out of the container, but it doesn't smell bad.  The main ingredients are poultry meal, palm kernel oil, brewers dried yeast, cod liver oil.  Since all my dogs are at least 60 pounds, that means they should each get two of these. This packet would not last long, and therefore that translates into a very expensive supplement.  It's a supplement the dog should do a trick for!Made in Israel.",4.0,http://ecx.images-amazon.com/images/I/41d%2BltN9UQL._SY300_.jpg
0,"<PandasArray>
['B00H8MDKBE', 'B007R1BN56', 'B006FS0NR6', 'B00BEW8GKY', 'B00INTTDQC',
 'B00C3HTNFG', 'B00FF8DD60', 'B00HPZPID2', 'B005KSISTM', 'B005AP3B8S']
Length: 10, dtype: object","['Arm &amp; Hammer Clump &amp; Seal Clumping Lit...', 'Petstages Dogwood Stick Large', 'Purina Beneful IncrediBites Dog Food', 'Purina Pro Plan Sport', 'Milk-Bone Brushing Chews Daily Dental Treats -...', 'Iams ProActive Health Adult Weight Control Pre...', ""Milo's Kitchen Steak Grillers Beef Recipe with..."", ""Hill's Ideal Balance Large Breed Natural Chick..."", 'Purina Beneful Healthy Fiesta Dog Food', 'KONG Cozie Medium Dog Toy']",A11OTLEDSW8ZXD,B00BD73Y52,"Iams Proactive Health Mature Adult Premium Dog Nutrition, 15 Pound","The primary ingredients for this product are corn meal, then chicken by-product meal. ground whole grain sorghum, dried beet pulp and then chicken.  It's no wonder my dogs aren't going after this with gusto.  They aren't used to eating corn meal!  While I appreciate that there is no added sugar, I laugh at the statement that says &#34;0% filler&#34; on the front of the package.  Corn meal is a cheap filler!!!  Please don't be fooled!",3.0,http://ecx.images-amazon.com/images/I/51BpAgNPGiL._SY300_.jpg
