user_index,recommended_products,recommend_top_items,reviewerID,asinID,title,reviewText,overall,imUrl
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B00005NVDI,"Star Trek - The Original Series, Vol. 35 - Episodes 69 &amp; 70: That Which Survives/ Let That Be Your Last Battlefield",A great item for Batman fans. Lee Meriwether guess stars in one show and Frank Gorshin  is in the other show.,5.0,http://ecx.images-amazon.com/images/I/51BYRHFT9NL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B000OHZJIW,,This was the scope version of the film which is the best way to watch it at home. I got to see it at the AFI Silver as part of a Howard Hawks film festival.,5.0,http://ecx.images-amazon.com/images/I/51XIRmutFlL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,6300271730,Heart Beat [VHS],This is a good movie to watch for any Jack Kerouac fans. Films of On the Road and Big Spur were just in theaters this past year.,5.0,http://ecx.images-amazon.com/images/I/21Q8G745XGL.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,6305840091,The 10th Victim,This movie is listed in a book I like called Groovy Movie. That is why I bought it because I could not rent it.,5.0,http://ecx.images-amazon.com/images/I/516A3YYFW6L._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B00005RIY1,The Great Texas Dynamite Chase,The Great Texas Dynamite Chase is listed in Danny Peary's Cult Movies 2. I  could not find it to rent so i bought it.,5.0,http://ecx.images-amazon.com/images/I/41Mlj7KoxRL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,0767818040,Body Double,A great Brian De Palma movie. If you like Sisters and  Dressed to Kill then this movie is for you.,5.0,http://ecx.images-amazon.com/images/I/51AFR63EW1L._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,6303094902,Doctor Who &amp; The Daleks [VHS],Dr Who and the Daleks is a very hard movie to find. I could not find it to rent so I bought it.,5.0,http://ecx.images-amazon.com/images/I/21VX573KJYL.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B000KGGZW6,Deadly Weapons / Double Agent 73 (Special Edition),Deadly Weapons was listed in a cult film book by Ernest Mathijs and Xavier Mendik. Harry Reems from Deep Throat is in it.,5.0,http://ecx.images-amazon.com/images/I/51LrOA70JkL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B00004W3HG,Sisters (The Criterion Collection),I just saw Sisters at the AFI Silver. If you like Carrie and Dressed to Kill this movie is for you.,5.0,http://ecx.images-amazon.com/images/I/51R9QXTNP9L._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B00013F32G,H.R. Pufnstuf - The Complete Series,This is a great CULT television series from the 1970s. I used to  watch it all the time when I was a kid.,5.0,http://ecx.images-amazon.com/images/I/51GJ4SME6TL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B0039A9MCK,,Hard to find Scorpio Rising is a part of this collection. It is listed in the book 101 cult movies you should see before you die.,5.0,http://ecx.images-amazon.com/images/I/419fy%2B--5oL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B0007Z9QZ8,The World's Greatest Athlete,A fun movie for Jan Michael Vincent fans. You might also enjoy The Worlds Strongest  Man with Kurt Russell from Walt Disney.,5.0,http://ecx.images-amazon.com/images/I/51LWf9ZimTL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B003L77GAQ,,I bought this for a friend of mine. She likes The Rocky Horror Picture Show so she might like The Rocky Horror Glee Show.,5.0,http://ecx.images-amazon.com/images/I/51sMJwOzHTL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,0780621980,Boogie Nights,This and Dazed and Confused are two of the best movies about the 1970s. Also has a really fantastic soundtrack too.,5.0,http://ecx.images-amazon.com/images/I/51WAT071HZL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,0783228449,Raising Cain,John Lithgow gives one of his best performances in this Brian De Palma film. Anyone who is a Blow Out fan should watch Raising Cain.,5.0,http://ecx.images-amazon.com/images/I/41WCzRKKcJL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,6302658837,Assassination Bureau [VHS],This movie is listed in a book I like called Groovy Movies. I could not find this title to rent so I bought it.,5.0,http://ecx.images-amazon.com/images/I/51NMM80247L._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B00000K3TV,Tommy,I saw this movie back in 1975 the same year as Jaws and Monty Python and the Holly Grail. My senses will never be the same!,5.0,http://ecx.images-amazon.com/images/I/51ydZ9JHD1L._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B008RNYMJC,,This movie is listed in a book I like called Groovy Movies. I could not find it to rent it so I bought it.,5.0,http://ecx.images-amazon.com/images/I/51m6gmBiuJL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,630522885X,Lola Montes,This movie is listed in Danny Peary's cult movie book.  I try to watch alot of the movies he writes about.,5.0,http://ecx.images-amazon.com/images/I/51ZKJHRE1HL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B00005R244,Morgan: A Suitable Case For Treatment,This movie is listed in Danny Peary's Cult Movies 2. I bought it because I could not find it any where to rent.,5.0,http://ecx.images-amazon.com/images/I/41tCRzhk6GL._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B0080QOK2K,,Raquel Welch  is now considered a cult film actress in some circles. I guess that is because of movie like this and Myra Breckinridge.,5.0,http://ecx.images-amazon.com/images/I/51RN-3v0V4L._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B000A1L8AK,Delinquents [Region 4],This is a must have item for all  the Robert Altman fans and all the  Billy Jack fans out there.,5.0,http://ecx.images-amazon.com/images/I/51GA3SZTD7L._SY300_.jpg
0,"<PandasArray>
['B008JFUQ16', 'B00FZM8Z7I', 'B008JFUS0U', 'B00GUO2SKA', 'B004X63SJW',
 '6302309506', '6301390768', 'B00CWM58WY', 'B008JFUO72', 'B004RPQSVE']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'Seventh Voyage of Sinbad [VHS]', 'Mighty Joe Young [VHS]', 'NaN', 'NaN', 'NaN']",A0896517PN4N2KMFUHMW,B000TSHPTC,,I don't usually buy porn movies but Behind the Green Door is listed in Danny Pearys cult film book. Green Door is in other cult film books too so that is reason enough for me to watch it.,5.0,http://ecx.images-amazon.com/images/I/51B1H7lmkhL._SY300_.jpg
1,"<PandasArray>
['B00GSBMNOQ', 'B005LAIHSG', 'B00H7LINKE', 'B00BEIYSL4', 'B00HEPC0TS',
 'B008JFUS0U', 'B001UV4XHY', 'B004A8ZWVK', 'B004LWZWGA', 'B008JFURII']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",A100RW34WSLTUW,B00005QTA2,Princess of Thieves,"This was predictable, and well done. I love Kira, however it was lacking originality. I went away a little disappointed. It was good, however it could have been written better.",4.0,http://ecx.images-amazon.com/images/I/51AZS0BBCCL._SY300_.jpg
1,"<PandasArray>
['B00GSBMNOQ', 'B005LAIHSG', 'B00H7LINKE', 'B00BEIYSL4', 'B00HEPC0TS',
 'B008JFUS0U', 'B001UV4XHY', 'B004A8ZWVK', 'B004LWZWGA', 'B008JFURII']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",A100RW34WSLTUW,B000AOEMXM,Star Trek: Enterprise: The Complete Series,"I love the whole Star Trek world and appreciate completing my collection with this series. Not the best of the Star Trek world, but a fun addition. Thank you",5.0,http://ecx.images-amazon.com/images/I/51qYfG0xNeL._SY300_.jpg
1,"<PandasArray>
['B00GSBMNOQ', 'B005LAIHSG', 'B00H7LINKE', 'B00BEIYSL4', 'B00HEPC0TS',
 'B008JFUS0U', 'B001UV4XHY', 'B004A8ZWVK', 'B004LWZWGA', 'B008JFURII']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",A100RW34WSLTUW,B003EYVLHK,,This was a very good documentary. Well done and well researched. I loved every bit of this production. Thank you.,5.0,http://ecx.images-amazon.com/images/I/41Nj0NoR8oL._SY300_.jpg
1,"<PandasArray>
['B00GSBMNOQ', 'B005LAIHSG', 'B00H7LINKE', 'B00BEIYSL4', 'B00HEPC0TS',
 'B008JFUS0U', 'B001UV4XHY', 'B004A8ZWVK', 'B004LWZWGA', 'B008JFURII']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",A100RW34WSLTUW,B003UESJH4,,"True story, well acted, well produced with wonderful sets and costumes! The best! I loved it. Thank you very much.",5.0,http://ecx.images-amazon.com/images/I/513YQp06JJL._SY300_.jpg
1,"<PandasArray>
['B00GSBMNOQ', 'B005LAIHSG', 'B00H7LINKE', 'B00BEIYSL4', 'B00HEPC0TS',
 'B008JFUS0U', 'B001UV4XHY', 'B004A8ZWVK', 'B004LWZWGA', 'B008JFURII']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",A100RW34WSLTUW,B00005JPSM,No Reservations,This was a fun film and i really enjoyed it. Thank you for making it available for purchase. Enjoy watching it.,5.0,http://ecx.images-amazon.com/images/I/5154CgmexUL._SY300_.jpg
1,"<PandasArray>
['B00GSBMNOQ', 'B005LAIHSG', 'B00H7LINKE', 'B00BEIYSL4', 'B00HEPC0TS',
 'B008JFUS0U', 'B001UV4XHY', 'B004A8ZWVK', 'B004LWZWGA', 'B008JFURII']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",A100RW34WSLTUW,B003PMWF62,,I didn't know this part of the history of China and I am glad I got to see it and understand a little better what went on over there. Hard stuff! Well produced and acted. All around great film.,5.0,http://ecx.images-amazon.com/images/I/51MvZjObdIL._SY300_.jpg
1,"<PandasArray>
['B00GSBMNOQ', 'B005LAIHSG', 'B00H7LINKE', 'B00BEIYSL4', 'B00HEPC0TS',
 'B008JFUS0U', 'B001UV4XHY', 'B004A8ZWVK', 'B004LWZWGA', 'B008JFURII']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",A100RW34WSLTUW,B00FZ4KR4U,,"I was disappointed in this film. Acting ok, dialog ok...nothing spectacular just ok. Rather depressing though and I could have ended better.",1.0,http://ecx.images-amazon.com/images/I/51ILz9zcPlL._SY300_.jpg
1,"<PandasArray>
['B00GSBMNOQ', 'B005LAIHSG', 'B00H7LINKE', 'B00BEIYSL4', 'B00HEPC0TS',
 'B008JFUS0U', 'B001UV4XHY', 'B004A8ZWVK', 'B004LWZWGA', 'B008JFURII']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",A100RW34WSLTUW,B000ZN71GS,,This was a great film and I learned a lot about what happened in China during this period in history. Very well done...almost like a documentary. This along with John Rabe compliment each other very well.,5.0,http://ecx.images-amazon.com/images/I/515WdMEUv1L._SY300_.jpg
1,"<PandasArray>
['B00GSBMNOQ', 'B005LAIHSG', 'B00H7LINKE', 'B00BEIYSL4', 'B00HEPC0TS',
 'B008JFUS0U', 'B001UV4XHY', 'B004A8ZWVK', 'B004LWZWGA', 'B008JFURII']
Length: 10, dtype: object","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",A100RW34WSLTUW,6300182282,Same Time Next Year [VHS],Thank you for making this film available to purchase. It is a classic and very well made and acted. 5 Stars,5.0,http://ecx.images-amazon.com/images/I/414F8JS3Y0L._SY300_.jpg
